ID DRAW_TYPE DRAW_VALUE
1068 NORMAL -0.414366
1069 NORMAL 0.591808
1070 NORMAL -0.137773
1071 NORMAL -0.475774
1072 NORMAL -0.294819
1073 NORMAL 0.144265
1074 NORMAL 0.553712
1075 NORMAL 0.448547
1076 NORMAL 0.473147
1077 NORMAL -0.490917
1078 NORMAL -0.202172
1079 NORMAL 0.177431
1080 NORMAL 0.107898
1081 NORMAL 0.826725
1082 NORMAL 0.721680
1083 NORMAL -0.651582
1084 NORMAL 0.256688
1085 NORMAL -0.378498
1086 NORMAL 0.478294
1087 NORMAL 0.916010
1088 NORMAL 0.564336
1089 NORMAL 0.020667
1090 NORMAL 0.982901
1091 NORMAL 0.136326
1092 NORMAL 0.478420
1093 NORMAL -0.524767
1094 NORMAL 0.237999
1095 NORMAL 0.371840
1096 NORMAL 0.292602
1097 NORMAL 0.020669
1098 NORMAL 0.494657
1099 NORMAL 0.590063
1100 NORMAL 0.227489
1101 NORMAL -0.301551
1102 NORMAL -0.061103
1103 NORMAL 0.588393
1104 NORMAL 0.358410
1105 NORMAL 0.730996
1106 NORMAL 0.003586
1107 NORMAL -0.285145
1108 NORMAL -0.785710
1109 NORMAL -0.680228
1110 NORMAL 0.046087
1111 NORMAL 0.302276
1112 NORMAL -0.766994
1113 NORMAL 0.668184
1114 NORMAL 1.346527
1115 NORMAL -0.335730
1116 NORMAL 0.092869
1117 NORMAL 0.951711
1118 NORMAL -0.219405
1119 NORMAL 0.057658
1120 NORMAL 0.432069
1121 NORMAL -0.046828
1122 NORMAL 0.612650
1123 NORMAL 0.288752
1124 NORMAL -0.142277
1125 NORMAL 0.215442
1126 NORMAL 0.141570
1127 NORMAL -1.075779
1128 NORMAL 0.365886
1129 NORMAL -0.174939
1130 NORMAL -0.300348
1131 NORMAL -0.040647
1132 NORMAL -0.710317
1133 NORMAL 0.073330
1134 NORMAL -0.320848
1135 NORMAL -0.476854
1136 NORMAL 0.148743
1137 NORMAL 0.323405
1138 NORMAL -0.494695
1139 NORMAL 0.250803
1140 NORMAL -0.023433
1141 NORMAL 0.449819
1142 NORMAL -0.246364
1143 NORMAL 0.530258
1144 NORMAL 0.826333
1145 NORMAL 0.090227
1146 NORMAL -0.067717
1147 NORMAL 0.563202
1148 NORMAL -0.112250
1149 NORMAL 0.426863
1150 NORMAL -0.350494
1151 NORMAL 0.257255
1152 NORMAL 0.578027
1153 NORMAL 0.577528
1154 NORMAL 0.449602
1155 NORMAL 1.109549
1156 NORMAL -0.380257
1157 NORMAL 0.628475
1158 NORMAL -0.754208
1159 NORMAL -0.029298
1160 NORMAL 0.950164
1161 NORMAL 0.023645
1162 NORMAL -0.746026
1163 NORMAL 0.641997
1164 NORMAL 0.142245
1165 NORMAL -0.252860
1166 NORMAL 0.003751
1167 NORMAL -0.241360
1168 NORMAL -0.176317
1169 NORMAL 0.126060
1170 NORMAL 0.560820
1171 NORMAL -0.031242
1172 NORMAL 0.599087
1173 NORMAL 0.541961
1174 NORMAL 1.279768
1175 NORMAL -0.232937
1176 NORMAL 0.378491
1177 NORMAL 1.541075
1178 NORMAL 0.467117
1179 NORMAL -1.324028
1180 NORMAL 0.385275
1181 NORMAL 0.379070
1182 NORMAL -0.132388
1183 NORMAL -0.065839
1184 NORMAL -0.465882
1185 NORMAL 0.240422
1186 NORMAL 0.093545
1187 NORMAL -0.384720
1188 NORMAL 0.307507
1189 NORMAL -0.364259
1190 NORMAL 0.497851
1191 NORMAL -0.359188
1192 NORMAL 0.373843
1193 NORMAL 0.809962
1194 NORMAL 0.573411
1195 NORMAL -0.064594
1196 NORMAL -0.352637
1197 NORMAL 0.722023
1198 NORMAL 1.489116
1199 NORMAL 0.613678
1200 NORMAL -0.049123
1201 NORMAL 0.106803
1202 NORMAL 0.559379
1203 NORMAL 0.647904
1204 NORMAL -0.494785
1205 NORMAL 0.574865
1206 NORMAL 0.337287
1207 NORMAL 0.619298
1208 NORMAL -1.179488
1209 NORMAL 0.048879
1210 NORMAL 0.237723
1211 NORMAL -0.594680
1212 NORMAL 0.252174
1213 NORMAL -0.501307
1214 NORMAL 0.483644
1215 NORMAL 0.608331
1216 NORMAL 0.237394
1217 NORMAL -0.052052
1218 NORMAL -0.191609
1219 NORMAL 0.602982
1220 NORMAL 0.950269
1221 NORMAL 0.261689
1222 NORMAL 0.548311
1223 NORMAL 0.299293
1224 NORMAL 0.535616
1225 NORMAL 0.653903
1226 NORMAL -0.047835
1227 NORMAL -0.488468
1228 NORMAL -0.739348
1229 NORMAL 0.636671
1230 NORMAL -0.620419
1231 NORMAL -0.399335
1232 NORMAL -0.265913
1233 NORMAL -0.750396
1234 NORMAL -0.201237
1235 NORMAL 0.510391
1236 NORMAL 0.339568
1237 NORMAL -0.126810
1238 NORMAL -0.047185
1239 NORMAL 0.145269
1240 NORMAL -0.247773
1241 NORMAL 0.140196
1242 NORMAL 0.760845
1243 NORMAL 0.088961
1244 NORMAL 0.034473
1245 NORMAL -0.122226
1246 NORMAL 0.536440
1247 NORMAL 0.088711
1248 NORMAL -0.423015
1249 NORMAL -0.258781
1250 NORMAL 0.376057
1251 NORMAL 0.066881
1252 NORMAL -0.755601
1253 NORMAL -0.017256
1254 NORMAL -0.161764
1255 NORMAL -0.418916
1256 NORMAL -0.619718
1257 NORMAL 0.692322
1258 NORMAL 0.118980
1259 NORMAL 0.491010
1260 NORMAL 0.142869
1261 NORMAL -0.048297
1262 NORMAL 0.425001
1263 NORMAL -0.211815
1264 NORMAL 0.025880
1265 NORMAL -0.193554
1266 NORMAL -0.460238
1267 NORMAL 0.011711
1268 NORMAL -0.068785
1269 NORMAL 0.180250
1270 NORMAL 0.689933
1271 NORMAL 0.784084
1272 NORMAL -0.262746
1273 NORMAL -0.058900
1274 NORMAL -0.447842
1275 NORMAL -0.009585
1276 NORMAL 0.836647
1277 NORMAL 0.783533
1278 NORMAL -0.688351
1279 NORMAL -0.134776
1280 NORMAL -0.537778
1281 NORMAL -0.081712
1282 NORMAL -0.385803
1283 NORMAL -0.146791
1284 NORMAL 0.178153
1285 NORMAL 0.709181
1286 NORMAL 0.037396
1287 NORMAL 0.758381
1288 NORMAL -0.115671
1289 NORMAL 0.354012
1290 NORMAL 0.260277
1291 NORMAL -0.263384
1292 NORMAL 0.232458
1293 NORMAL 0.393330
1294 NORMAL 0.264220
1295 NORMAL 1.179434
1296 NORMAL -0.198118
1297 NORMAL -0.337328
1298 NORMAL -0.651068
1299 NORMAL 0.320921
1300 NORMAL -0.322880
1301 NORMAL 0.655575
1302 NORMAL -0.320783
1303 NORMAL 1.426823
1304 NORMAL 0.657011
1305 NORMAL 0.149339
1306 NORMAL 0.140505
1307 NORMAL 0.096596
1308 NORMAL 0.431295
1309 NORMAL 0.232490
1310 NORMAL -0.997456
1311 NORMAL -0.385011
1312 NORMAL -0.168270
1313 NORMAL 0.274078
1314 NORMAL -0.206442
1315 NORMAL 0.020976
1316 NORMAL 0.103628
1317 NORMAL 1.073088
1318 NORMAL 0.694361
1319 NORMAL 0.440343
1320 NORMAL 0.985512
1321 NORMAL -0.057093
1322 NORMAL 0.469659
1323 NORMAL 0.555661
1324 NORMAL -0.300592
1325 NORMAL 0.511471
1326 NORMAL 0.042059
1327 NORMAL 0.060868
1328 NORMAL 1.160769
1329 NORMAL -0.880463
1330 NORMAL -0.675205
1331 NORMAL -0.079060
1332 NORMAL 0.479268
1333 NORMAL 0.537891
1334 NORMAL 0.379028
1335 NORMAL 0.325806
1336 NORMAL -0.219813
1337 NORMAL -0.179522
1338 NORMAL 0.340797
1339 NORMAL 0.165120
1340 NORMAL -0.232149
1341 NORMAL -0.409404
1342 NORMAL -0.954236
1343 NORMAL 0.295727
1344 NORMAL -0.199577
1345 NORMAL 0.182489
1346 NORMAL -0.012500
1347 NORMAL 0.431525
1348 NORMAL -0.730667
1349 NORMAL 0.956483
1350 NORMAL -0.616337
1351 NORMAL -0.662374
1352 NORMAL 0.364706
1353 NORMAL 0.556807
1354 NORMAL 0.317483
1355 NORMAL 0.498051
1356 NORMAL -0.602645
1357 NORMAL 0.025997
1358 NORMAL 1.025227
1359 NORMAL -0.277646
1360 NORMAL -0.813128
1361 NORMAL 0.435906
1362 NORMAL 0.028473
1363 NORMAL -0.276940
1364 NORMAL 0.503754
1365 NORMAL -0.634957
1366 NORMAL -0.370508
1367 NORMAL -0.037806
1368 NORMAL 0.177291
1369 NORMAL 0.513432
1370 NORMAL 0.907396
1371 NORMAL -0.519740
1372 NORMAL -0.204723
1373 NORMAL -0.238713
1374 NORMAL -0.385672
1375 NORMAL 1.051730
1376 NORMAL -0.508360
1377 NORMAL -0.190442
1378 NORMAL 1.156787
1379 NORMAL 0.195437
1380 NORMAL 0.798112
1381 NORMAL 0.784375
1382 NORMAL -0.304343
1383 NORMAL 0.647878
1384 NORMAL 0.960237
1385 NORMAL 0.577529
1386 NORMAL -0.258702
1387 NORMAL -0.291761
1388 NORMAL 0.828990
1389 NORMAL -0.822833
1390 NORMAL -0.207883
1391 NORMAL 0.941097
1392 NORMAL 1.127817
1393 NORMAL -0.321203
1394 NORMAL 0.705843
1395 NORMAL 0.661607
1396 NORMAL -0.000275
1397 NORMAL -0.049817
1398 NORMAL 0.478700
1399 NORMAL -1.382221
1400 NORMAL -0.024563
1401 NORMAL 0.780827
1402 NORMAL 0.172928
1403 NORMAL 0.900627
1404 NORMAL 0.123997
1405 NORMAL 0.500707
1406 NORMAL -0.806004
1407 NORMAL -0.019630
1408 NORMAL -0.610109
1409 NORMAL -0.371830
1410 NORMAL 0.052469
1411 NORMAL 0.686609
1412 NORMAL 1.198648
1413 NORMAL 0.129388
1414 NORMAL -0.118251
1415 NORMAL 0.760204
1416 NORMAL 0.035522
1417 NORMAL -0.280052
1418 NORMAL 0.082156
1419 NORMAL 0.356751
1420 NORMAL 0.260605
1421 NORMAL -0.627136
1422 NORMAL -0.821846
1423 NORMAL -0.084127
1424 NORMAL -0.250649
1425 NORMAL 0.516872
1426 NORMAL 0.384295
1427 NORMAL 0.420451
1428 NORMAL -0.663760
1429 NORMAL -0.131266
1430 NORMAL 0.687756
1431 NORMAL 0.290569
1432 NORMAL -0.763927
1433 NORMAL 0.014111
1434 NORMAL 0.186395
1435 NORMAL 0.039124
1436 NORMAL 0.449846
1437 NORMAL 0.250625
1438 NORMAL 0.012348
1439 NORMAL 0.125876
1440 NORMAL 0.207624
1441 NORMAL 0.504207
1442 NORMAL 0.743715
1443 NORMAL 0.363847
1444 NORMAL 0.171881
1445 NORMAL 0.244711
1446 NORMAL 0.490606
1447 NORMAL 0.153682
1448 NORMAL -0.009679
1449 NORMAL -0.032703
1450 NORMAL 0.295365
1451 NORMAL -0.687927
1452 NORMAL 0.366702
1453 NORMAL 0.543725
1454 NORMAL 0.351393
1455 NORMAL 0.625789
1456 NORMAL 0.940751
1457 NORMAL 0.058545
1458 NORMAL 0.026195
1459 NORMAL -0.079602
1460 NORMAL 0.669467
1461 NORMAL 0.190549
1462 NORMAL 0.693464
1463 NORMAL -0.032104
1464 NORMAL -0.461605
1465 NORMAL -0.082833
1466 NORMAL 0.180214
1467 NORMAL 0.282435
1468 NORMAL 0.574188
1469 NORMAL 0.135642
1470 NORMAL -0.018692
1471 NORMAL 0.083944
1472 NORMAL 1.027029
1473 NORMAL -0.067090
1474 NORMAL 0.026762
1475 NORMAL 0.565057
1476 NORMAL 0.441847
1477 NORMAL 0.971817
1478 NORMAL -0.117609
1479 NORMAL 0.581902
1480 NORMAL -0.717127
1481 NORMAL 0.358447
1482 NORMAL 0.892281
1483 NORMAL 0.645414
1484 NORMAL 0.384992
1485 NORMAL 0.866237
1486 NORMAL 0.092045
1487 NORMAL -0.200223
1488 NORMAL 0.034462
1489 NORMAL -0.381225
1490 NORMAL -0.278600
1491 NORMAL 0.488788
1492 NORMAL 0.501920
1493 NORMAL -0.604451
1494 NORMAL 0.707260
1495 NORMAL 0.841702
1496 NORMAL -0.185483
1497 NORMAL 0.045018
1498 NORMAL -0.971606
1499 NORMAL -0.888649
1500 NORMAL 0.715419
1501 NORMAL -0.907667
1502 NORMAL -0.077399
1503 NORMAL 0.639944
1504 NORMAL 0.336030
1505 NORMAL 0.106788
1506 NORMAL 0.099821
1507 NORMAL 0.231696
1508 NORMAL -0.394385
1509 NORMAL -0.234205
1510 NORMAL -0.450011
1511 NORMAL -0.753290
1512 NORMAL 0.224966
1513 NORMAL -0.089828
1514 NORMAL -0.529349
1515 NORMAL 0.438491
1516 NORMAL 0.621211
1517 NORMAL 0.158373
1518 NORMAL -1.020912
1519 NORMAL -0.108093
1520 NORMAL -0.160494
1521 NORMAL -0.182760
1522 NORMAL 0.223830
1523 NORMAL -0.007273
1524 NORMAL -0.294234
1525 NORMAL 0.027904
1526 NORMAL 0.429873
1527 NORMAL 0.254115
1528 NORMAL 0.434352
1529 NORMAL 0.495862
1530 NORMAL 0.178094
1531 NORMAL 0.718568
1532 NORMAL 0.060003
1533 NORMAL -0.260618
1534 NORMAL -0.631316
1535 NORMAL -0.257408
1536 NORMAL 0.131590
1537 NORMAL -0.668356
1538 NORMAL 0.310632
1539 NORMAL 0.144221
1540 NORMAL -0.836943
1541 NORMAL -0.851838
1542 NORMAL 0.140669
1543 NORMAL 0.066873
1544 NORMAL 0.318673
1545 NORMAL -0.381764
1546 NORMAL 0.222190
1547 NORMAL 0.192771
1548 NORMAL 0.335811
1549 NORMAL 0.312679
1550 NORMAL -0.264619
1551 NORMAL -0.670049
1552 NORMAL 0.000531
1553 NORMAL 0.065071
1554 NORMAL 0.574190
1555 NORMAL -0.408943
1556 NORMAL 0.853739
1557 NORMAL 0.108594
1558 NORMAL -0.148715
1559 NORMAL -0.368494
1560 NORMAL -0.391770
1561 NORMAL -1.037963
1562 NORMAL 0.798857
1563 NORMAL 0.205227
1564 NORMAL 0.811679
1565 NORMAL 0.441983
1566 NORMAL 0.264584
1567 NORMAL -0.236209
1568 NORMAL -0.153393
1569 NORMAL -0.522753
1570 NORMAL 0.270086
1571 NORMAL -0.216501
1572 NORMAL -0.472660
1573 NORMAL 0.604998
1574 NORMAL -0.259557
1575 NORMAL -0.243511
1576 NORMAL 0.925673
1577 NORMAL -0.042821
1578 NORMAL 0.533353
1579 NORMAL 0.447953
1580 NORMAL -0.113744
1581 NORMAL 0.583560
1582 NORMAL -0.453841
1583 NORMAL 0.159357
1584 NORMAL -0.423360
1585 NORMAL 0.807257
1586 NORMAL 0.654249
1587 NORMAL 0.172116
1588 NORMAL -0.073558
1589 NORMAL 0.365785
1590 NORMAL -0.331256
1591 NORMAL -0.239785
1592 NORMAL 1.766625
1593 NORMAL 0.581447
1594 NORMAL 0.688938
1595 NORMAL 0.580546
1596 NORMAL 0.196351
1597 NORMAL 0.069885
1598 NORMAL 0.528460
1599 NORMAL -0.721497
1600 NORMAL -0.313114
1601 NORMAL 0.133888
1602 NORMAL 0.528504
1603 NORMAL -0.347551
1604 NORMAL -0.308470
1605 NORMAL -0.666216
1606 NORMAL -0.981790
1607 NORMAL -0.773155
1608 NORMAL 0.263584
1609 NORMAL 0.333002
1610 NORMAL -0.283525
1611 NORMAL -0.386354
1612 NORMAL -0.322273
1613 NORMAL 0.443660
1614 NORMAL 0.039391
1615 NORMAL 1.204383
1616 NORMAL -0.362105
1617 NORMAL 0.913028
1618 NORMAL 0.193630
1619 NORMAL 0.998911
1620 NORMAL 0.857732
1621 NORMAL 1.183453
1622 NORMAL 0.537932
1623 NORMAL 0.256372
1624 NORMAL 0.107995
1625 NORMAL 1.139825
1626 NORMAL -0.679857
1627 NORMAL -0.839019
1628 NORMAL -0.657754
1629 NORMAL -0.756940
1630 NORMAL 0.265216
1631 NORMAL 0.026346
1632 NORMAL -0.225320
1633 NORMAL 0.799983
1634 NORMAL 0.362061
1635 NORMAL 1.402784
1636 NORMAL 0.015717
1637 NORMAL 0.265851
1638 NORMAL 0.199614
1639 NORMAL 0.597620
1640 NORMAL -0.807920
1641 NORMAL -0.029901
1642 NORMAL 0.564196
1643 NORMAL 0.068611
1644 NORMAL 0.508537
1645 NORMAL -0.067293
1646 NORMAL 0.119544
1647 NORMAL -0.560779
1648 NORMAL -0.200185
1649 NORMAL 0.016734
1650 NORMAL 0.350027
1651 NORMAL 0.195909
1652 NORMAL -0.508195
1653 NORMAL 0.272125
1654 NORMAL 0.408692
1655 NORMAL 0.392416
1656 NORMAL -0.214511
1657 NORMAL -0.077298
1658 NORMAL 0.004887
1659 NORMAL 1.037871
1660 NORMAL 0.075701
1661 NORMAL 0.713748
1662 NORMAL -0.271551
1663 NORMAL 0.127227
1664 NORMAL 0.886479
1665 NORMAL 0.344566
1666 NORMAL 0.311858
1667 NORMAL 0.099564
1668 NORMAL -0.055008
1669 NORMAL -0.083207
1670 NORMAL 0.709113
1671 NORMAL -0.753897
1672 NORMAL 0.350944
1673 NORMAL 0.213998
1674 NORMAL 0.251331
1675 NORMAL -0.874153
1676 NORMAL -0.183268
1677 NORMAL 0.159458
1678 NORMAL 0.327885
1679 NORMAL -0.299457
1680 NORMAL 0.211018
1681 NORMAL 0.193464
1682 NORMAL 0.168525
1683 NORMAL -0.249074
1684 NORMAL 0.327056
1685 NORMAL 0.595221
1686 NORMAL 0.374804
1687 NORMAL 0.066765
1688 NORMAL 0.302634
1689 NORMAL 0.362481
1690 NORMAL 0.167828
1691 NORMAL -0.231090
1692 NORMAL 0.212505
1693 NORMAL 0.636810
1694 NORMAL 1.134880
1695 NORMAL -0.337398
1696 NORMAL 0.020025
1697 NORMAL -0.014726
1698 NORMAL 1.005306
1699 NORMAL 0.103966
1700 NORMAL -0.096037
1701 NORMAL -0.207308
1702 NORMAL 0.022097
1703 NORMAL -0.969514
1704 NORMAL 0.147980
1705 NORMAL 0.060487
1706 NORMAL 0.465572
1707 NORMAL -0.952729
1708 NORMAL 0.208600
1709 NORMAL 0.911899
1710 NORMAL 0.733694
1711 NORMAL -0.185763
1712 NORMAL 1.085929
1713 NORMAL -0.006907
1714 NORMAL -0.029886
1715 NORMAL -0.434648
1716 NORMAL -0.136945
1717 NORMAL 0.556165
1718 NORMAL -0.195234
1719 NORMAL -0.012862
1720 NORMAL -0.293518
1721 NORMAL -0.630341
1722 NORMAL 0.280882
1723 NORMAL 1.124992
1724 NORMAL 0.402428
1725 NORMAL 0.425970
1726 NORMAL -0.372437
1727 NORMAL 0.359910
1728 NORMAL 0.230789
1729 NORMAL 0.041540
1730 NORMAL -0.178934
1731 NORMAL 0.182438
1732 NORMAL -0.510005
1733 NORMAL -0.336636
1734 NORMAL 0.072661
1735 NORMAL -0.042361
1736 NORMAL -0.602812
1737 NORMAL 0.495123
1738 NORMAL -0.211539
1739 NORMAL 1.103050
1740 NORMAL -0.681884
1741 NORMAL -0.206872
1742 NORMAL 0.577168
1743 NORMAL -0.377754
1744 NORMAL 0.533890
1745 NORMAL 0.272065
1746 NORMAL 0.427853
1747 NORMAL 0.637219
1748 NORMAL 0.838875
1749 NORMAL -0.125124
1750 NORMAL 0.136324
1751 NORMAL -0.514212
1752 NORMAL -0.252223
1753 NORMAL -0.170775
1754 NORMAL 1.121285
1755 NORMAL 0.336247
1756 NORMAL 0.104310
1757 NORMAL 0.227059
1758 NORMAL -0.140882
1759 NORMAL 0.335754
1760 NORMAL 0.433890
1761 NORMAL 0.266266
1762 NORMAL 0.004747
1763 NORMAL 0.233800
1764 NORMAL 0.437251
1765 NORMAL 0.171884
1766 NORMAL 0.137791
1767 NORMAL -0.011792
1768 NORMAL 0.324727
1769 NORMAL -0.487357
1770 NORMAL 1.244133
1771 NORMAL 0.475943
1772 NORMAL -0.525837
1773 NORMAL 0.117935
1774 NORMAL -1.335669
1775 NORMAL 0.413644
1776 NORMAL -1.141438
1777 NORMAL -0.635236
1778 NORMAL -0.117954
1779 NORMAL 0.861369
1780 NORMAL -0.158201
1781 NORMAL -0.742170
1782 NORMAL -0.410012
1783 NORMAL 0.630595
1784 NORMAL -0.593291
1785 NORMAL -1.132272
1786 NORMAL 0.784764
1787 NORMAL -0.268327
1788 NORMAL -0.388395
1789 NORMAL 0.300668
1790 NORMAL 0.115378
1791 NORMAL 0.068225
1792 NORMAL -0.279350
1793 NORMAL 0.618382
1794 NORMAL -0.698853
1795 NORMAL 0.652370
1796 NORMAL 0.517453
1797 NORMAL -0.145535
1798 NORMAL -0.867409
1799 NORMAL 0.183295
1800 NORMAL -0.128642
1801 NORMAL -0.396605
1802 NORMAL 0.439302
1803 NORMAL 0.526158
1804 NORMAL -0.179561
1805 NORMAL 0.545582
1806 NORMAL 0.025494
1807 NORMAL 0.604114
1808 NORMAL -0.123055
1809 NORMAL 0.584066
1810 NORMAL 0.170842
1811 NORMAL 0.755556
1812 NORMAL 1.232544
1813 NORMAL 0.579817
1814 NORMAL 0.201821
1815 NORMAL 0.298513
1816 NORMAL 0.254814
1817 NORMAL 0.100481
1818 NORMAL 0.056094
1819 NORMAL -0.094153
1820 NORMAL -0.002938
1821 NORMAL 0.344593
1822 NORMAL 0.761249
1823 NORMAL -0.073233
1824 NORMAL -0.138254
1825 NORMAL -0.126230
1826 NORMAL -0.940461
1827 NORMAL -0.374669
1828 NORMAL 0.423912
1829 NORMAL -0.362847
1830 NORMAL -0.208263
1831 NORMAL -0.075311
1832 NORMAL 0.632869
1833 NORMAL -0.130113
1834 NORMAL 0.458476
1835 NORMAL 0.430807
1836 NORMAL -0.484190
1837 NORMAL 0.131827
1838 NORMAL 0.676713
1839 NORMAL 0.850233
1840 NORMAL -0.331457
1841 NORMAL -0.473976
1842 NORMAL 0.635375
1843 NORMAL -0.399839
1844 NORMAL -0.170046
1845 NORMAL 0.253951
1846 NORMAL -0.718832
1847 NORMAL -0.842813
1848 NORMAL 0.292780
1849 NORMAL 0.546766
1850 NORMAL 0.070712
1851 NORMAL 0.309662
1852 NORMAL 0.348789
1853 NORMAL 0.581285
1854 NORMAL -0.170193
1855 NORMAL 0.696181
1856 NORMAL -0.623898
1857 NORMAL -0.121901
1858 NORMAL 0.325306
1859 NORMAL 0.156805
1860 NORMAL 0.406013
1861 NORMAL 0.871394
1862 NORMAL -0.140423
1863 NORMAL 0.305697
1864 NORMAL -0.807930
1865 NORMAL -0.523862
1866 NORMAL -0.837708
1867 NORMAL -0.027161
1868 NORMAL 0.259411
1869 NORMAL 0.098998
1870 NORMAL -0.655495
1871 NORMAL -0.455529
1872 NORMAL 0.213307
1873 NORMAL 0.124664
1874 NORMAL 0.016283
1875 NORMAL 0.062568
1876 NORMAL 0.081036
1877 NORMAL -0.599786
1878 NORMAL -0.078911
1879 NORMAL 0.392555
1880 NORMAL 0.486183
1881 NORMAL 0.229837
1882 NORMAL -0.513871
1883 NORMAL 0.236187
1884 NORMAL 0.385157
1885 NORMAL 0.273096
1886 NORMAL -0.337099
1887 NORMAL 0.211134
1888 NORMAL 0.286101
1889 NORMAL -0.224424
1890 NORMAL 0.076235
1891 NORMAL -0.281701
1892 NORMAL -0.558708
1893 NORMAL -0.533209
1894 NORMAL 0.902330
1895 NORMAL 0.348850
1896 NORMAL -0.041126
1897 NORMAL 0.184162
1898 NORMAL 0.012770
1899 NORMAL -0.753548
1900 NORMAL -0.416529
1901 NORMAL -0.281729
1902 NORMAL 0.677167
1903 NORMAL 0.626902
1904 NORMAL 0.351502
1905 NORMAL -0.240582
1906 NORMAL 0.583064
1907 NORMAL -0.356448
1908 NORMAL -0.512210
1909 NORMAL 0.453064
1910 NORMAL -0.196429
1911 NORMAL 0.297921
1912 NORMAL -0.759689
1913 NORMAL -0.091779
1914 NORMAL 0.930817
1915 NORMAL 0.041343
1916 NORMAL -0.829604
1917 NORMAL 0.149487
1918 NORMAL 0.255600
1919 NORMAL 0.354500
1920 NORMAL -0.007635
1921 NORMAL 0.823059
1922 NORMAL 0.736168
1923 NORMAL -0.091474
1924 NORMAL 0.186961
1925 NORMAL 0.523358
1926 NORMAL 0.414638
1927 NORMAL 0.560056
1928 NORMAL 0.507950
1929 NORMAL 1.068390
1930 NORMAL -0.851379
1931 NORMAL 0.646223
1932 NORMAL 0.237120
1933 NORMAL -0.281132
1934 NORMAL -0.028329
1935 NORMAL 0.248605
1936 NORMAL 0.143296
1937 NORMAL 0.780094
1938 NORMAL 0.803593
1939 NORMAL 0.130179
1940 NORMAL -0.588715
1941 NORMAL -0.024114
1942 NORMAL -0.956597
1943 NORMAL 0.587337
1944 NORMAL 0.024279
1945 NORMAL 0.313358
1946 NORMAL -0.331762
1947 NORMAL -0.242905
1948 NORMAL 0.010725
1949 NORMAL 0.298607
1950 NORMAL 0.490970
1951 NORMAL 0.953858
1952 NORMAL -0.105877
1953 NORMAL 0.644141
1954 NORMAL 0.396859
1955 NORMAL 0.199555
1956 NORMAL 0.134815
1957 NORMAL 0.637965
1958 NORMAL -0.432289
1959 NORMAL -0.178782
1960 NORMAL 0.306217
1961 NORMAL -0.686621
1962 NORMAL -0.092870
1963 NORMAL 0.095461
1964 NORMAL 0.397963
1965 NORMAL -0.670712
1966 NORMAL 0.574094
1967 NORMAL 0.014723
1968 NORMAL 1.374426
1969 NORMAL 0.848161
1970 NORMAL -1.085892
1971 NORMAL 0.277186
1972 NORMAL 0.281253
1973 NORMAL 0.530713
1974 NORMAL 0.630218
1975 NORMAL 0.235808
1976 NORMAL 0.222081
1977 NORMAL 0.226380
1978 NORMAL -0.511942
1979 NORMAL 0.010753
1980 NORMAL -0.336810
1981 NORMAL 0.318190
1982 NORMAL -0.519288
1983 NORMAL -0.151096
1984 NORMAL -0.291774
1985 NORMAL 0.588966
1986 NORMAL 0.785940
1987 NORMAL -0.224562
1988 NORMAL 0.396313
1989 NORMAL -0.468438
1990 NORMAL -0.492426
1991 NORMAL 0.410870
1992 NORMAL -0.202677
1993 NORMAL 0.031421
1994 NORMAL -0.428810
1995 NORMAL -0.328087
1996 NORMAL 0.107569
1997 NORMAL -0.777140
1998 NORMAL -0.010930
1999 NORMAL -0.302124
2000 NORMAL 0.451280
2001 NORMAL 0.262504
2002 NORMAL 0.226816
2003 NORMAL -0.972616
2004 NORMAL -0.259316
2005 NORMAL 0.508888
2006 NORMAL 0.387987
2007 NORMAL 0.377529
2008 NORMAL -0.692359
2009 NORMAL 1.129826
2010 NORMAL -0.633923
2011 NORMAL -0.199345
2012 NORMAL -0.247255
2013 NORMAL 0.284623
2014 NORMAL 0.480196
2015 NORMAL -0.484574
2016 NORMAL -0.035892
2017 NORMAL 0.685808
2018 NORMAL 0.395440
2019 NORMAL 0.631635
2020 NORMAL 0.677908
2021 NORMAL -0.415046
2022 NORMAL 0.027921
2023 NORMAL -0.006554
2024 NORMAL 0.413824
2025 NORMAL -0.086287
2026 NORMAL -0.300345
2027 NORMAL 1.115461
2028 NORMAL -0.449994
2029 NORMAL -0.118168
2030 NORMAL -0.798918
2031 NORMAL -0.534546
2032 NORMAL 0.437449
2033 NORMAL 0.369554
2034 NORMAL 0.383338
2035 NORMAL 0.216501
2036 NORMAL -0.668627
2037 NORMAL -0.713201
2038 NORMAL -0.062598
2039 NORMAL -0.177600
2040 NORMAL -0.195003
2041 NORMAL -0.852678
2042 NORMAL -0.218024
2043 NORMAL 0.703834
2044 NORMAL -0.502497
2045 NORMAL 0.254006
2046 NORMAL -0.466118
2047 NORMAL 0.128614
2048 NORMAL -0.213167
2049 NORMAL -0.572422
2050 NORMAL 0.061748
2051 NORMAL -0.080153
2052 NORMAL 0.437549
2053 NORMAL -0.768771
2054 NORMAL 0.421345
2055 NORMAL -0.383785
2056 NORMAL -0.068957
2057 NORMAL 0.332286
2058 NORMAL -0.121694
2059 NORMAL 0.353675
2060 NORMAL 0.144741
2061 NORMAL 0.491749
2062 NORMAL -0.058333
2063 NORMAL 0.878946
2064 NORMAL 0.847500
2065 NORMAL 0.851533
